target,model,origin,horizon_step,period_index,actual,forecast,lower,upper,signed_error,absolute_error,interval_hit,interval_width,rolling_mae,rolling_bias,rolling_wape
actionable_probability_mass,naive,94,2,95,0.0,0.0,0.0,0.5077065180423205,0.0,0.0,1,0.5077065180423205,0.0,0.0,
actionable_probability_mass,naive,96,1,96,0.0,0.0,0.0,0.35855446778637123,0.0,0.0,1,0.35855446778637123,0.0,0.0,
actionable_probability_mass,naive,96,2,97,0.0,0.0,0.0,0.5070725911929532,0.0,0.0,1,0.5070725911929532,0.0,0.0,
actionable_probability_mass,naive,98,1,98,0.0,0.0,0.0,0.3581062138124074,0.0,0.0,1,0.3581062138124074,0.0,0.0,
actionable_probability_mass,naive,98,2,99,0.0,0.0,0.0,0.506438664343586,0.0,0.0,1,0.506438664343586,0.0,0.0,
actionable_probability_mass,naive,100,1,100,0.0,0.0,0.0,0.3576579598384436,0.0,0.0,1,0.3576579598384436,0.0,0.0,
actionable_probability_mass,naive,100,2,101,0.0,0.0,0.0,0.5058047374942187,0.0,0.0,1,0.5058047374942187,0.0,0.0,
actionable_probability_mass,naive,102,1,102,0.0,0.0,0.0,0.3572097058644798,0.0,0.0,1,0.3572097058644798,0.0,0.0,
actionable_probability_mass,naive,102,2,103,0.0,0.0,0.0,0.5051708106448515,0.0,0.0,1,0.5051708106448515,0.0,0.0,
actionable_probability_mass,naive,104,1,104,0.43524416262512,0.0,0.0,0.3554987628541789,-0.43524416262512,0.43524416262512,0,0.3554987628541789,0.10881104065628,-0.10881104065628,1.0
actionable_probability_mass,naive,104,2,105,0.0,0.0,0.0,0.5027511718352365,0.0,0.0,1,0.5027511718352365,0.10881104065628,-0.10881104065628,1.0
actionable_probability_mass,naive,106,1,106,0.0,0.0,0.0,0.35855446778637123,0.0,0.0,1,0.35855446778637123,0.10881104065628,-0.10881104065628,1.0
actionable_probability_mass,naive,106,2,107,0.0,0.0,0.0,0.5070725911929532,0.0,0.0,1,0.5070725911929532,0.10881104065628,-0.10881104065628,1.0
actionable_probability_mass,naive,108,1,108,0.0,0.0,0.0,0.3581062138124074,0.0,0.0,1,0.3581062138124074,0.0,0.0,
actionable_probability_mass,naive,108,2,109,0.0,0.0,0.0,0.506438664343586,0.0,0.0,1,0.506438664343586,0.0,0.0,
actionable_probability_mass,naive,110,1,110,0.0,0.0,0.0,0.3576579598384436,0.0,0.0,1,0.3576579598384436,0.0,0.0,
actionable_probability_mass,naive,110,2,111,3.44480621866376,0.0,0.0,0.5058047374942187,-3.44480621866376,3.44480621866376,0,0.5058047374942187,0.86120155466594,-0.86120155466594,1.0
actionable_probability_mass,naive,112,1,112,1.9096506040024297,3.44480621866376,3.085355242929461,3.8042571943980588,1.53515561466133,1.53515561466133,0,0.7189019514685979,1.2449904583312725,-0.4774126510006074,0.9300592008220502
actionable_probability_mass,naive,112,2,113,3.891809400615239,3.44480621866376,2.936465773772072,3.9531466635554473,-0.44700318195147926,0.44700318195147926,1,1.0166808897833755,1.3567412538191423,-0.5891634464884772,0.5869358381237029
actionable_probability_mass,naive,114,1,114,2.9955446264856245,3.891809400615239,3.471723875368283,4.311894925862195,0.8962647741296146,0.8962647741296146,0,0.8401710504939115,1.5808074473515459,-0.3650972529560736,0.5165273232045166
actionable_probability_mass,naive,114,2,115,0.912506686080536,3.891809400615239,3.297718753454369,4.485900047776109,2.979302714534703,2.979302714534703,0,1.1881812943217405,1.4644315713192817,1.240929980343542,0.6032977452644976
actionable_probability_mass,naive,116,1,116,0.5435059971769587,0.912506686080536,0.4392885512378562,1.3174335739493281,0.3690006889035773,0.3690006889035773,1,0.878145022711472,1.1728928398798435,0.9493912489041039,0.5623115371034513
actionable_probability_mass,naive,116,2,117,0.5277457521369908,0.912506686080536,0.2432751818251181,1.4851597826741114,0.38476093394354516,0.38476093394354516,1,1.2418846008489934,1.1573322778778599,1.1573322778778599,0.9297142700455502
actionable_probability_mass,naive,118,1,118,0.0,0.5277457521369908,0.05527195861761558,0.9175140026276185,0.5277457521369908,0.5277457521369908,0,0.8622420440100029,1.0652025223797041,1.0652025223797041,2.147847244652811
actionable_probability_mass,naive,118,2,119,0.0,0.5277457521369908,0.0,1.0789612981632701,0.5277457521369908,0.5277457521369908,1,1.0789612981632701,0.452313281780276,0.452313281780276,1.6889149803300532
actionable_probability_mass,naive,120,1,120,0.0,0.0,0.0,0.37460961311246327,0.0,0.0,1,0.37460961311246327,0.3600631095543817,0.3600631095543817,2.7290649567249763
actionable_probability_mass,naive,120,2,121,0.5080002896059868,0.0,0.0,0.5297779954589836,-0.5080002896059868,0.5080002896059868,1,0.5297779954589836,0.3908729484699921,0.13687280366699872,3.0777379971429504
actionable_probability_mass,naive,122,1,122,0.5280101413359624,0.5080002896059868,0.033293472116697864,0.9432444522311068,-0.020009851729975603,0.020009851729975603,1,0.9099509801144089,0.2639389733682383,-6.609729974288436e-05,1.0190591348709215
actionable_probability_mass,naive,122,2,123,0.401555825299013,0.5080002896059868,0.0,1.1235284873341524,0.10644446430697374,0.10644446430697374,1,1.1235284873341524,0.15861365141073402,-0.10539141925724715,0.44133938375956844
actionable_probability_mass,naive,124,1,124,0.0,0.401555825299013,0.0,0.8216413505459685,0.401555825299013,0.401555825299013,1,0.8216413505459685,0.2590026077354873,-0.005002462932493901,0.7206696918797842
actionable_probability_mass,naive,124,2,125,0.990931679097512,0.401555825299013,0.0,0.9956464724598828,-0.589375853798499,0.589375853798499,1,0.9956464724598828,0.27934649878361534,-0.02534635398062196,0.5818210699801638
actionable_probability_mass,naive,126,1,126,0.0,0.990931679097512,0.5177135442548322,1.44762041067122,0.990931679097512,0.990931679097512,0,0.9299068664163879,0.5220769556254994,0.22738902872624994,1.4996959153375142
actionable_probability_mass,naive,126,2,127,0.5578843566286896,0.990931679097512,0.3217001748420941,1.6367870770720159,0.4330473224688224,0.4330473224688224,1,1.3150869022299219,0.6037276701659616,0.30903974326671213,1.5591978808067768
actionable_probability_mass,naive,128,1,128,0.0,0.5578843566286896,0.06981346549303757,1.0303581501480648,0.5578843566286896,0.5578843566286896,0,0.9605446846550272,0.6428098029983809,0.34812187609913126,1.6601320961839945
actionable_probability_mass,naive,128,2,129,0.0,0.5578843566286896,0.0,1.2260632032896555,0.5578843566286896,0.5578843566286896,1,1.2260632032896555,0.6349369287059284,0.6349369287059284,4.552462682717039
actionable_probability_mass,naive,130,1,130,0.0,0.0,0.0,0.4717294521960707,0.0,0.0,1,0.4717294521960707,0.3872040089315504,0.3872040089315504,2.7762313413585193
actionable_probability_mass,naive,130,2,131,0.0,0.0,0.0,0.6671261890665139,0.0,0.0,1,0.6671261890665139,0.27894217831434476,0.27894217831434476,
actionable_probability_mass,naive,132,1,132,0.0,0.0,0.0,0.4709851108727662,0.0,0.0,1,0.4709851108727662,0.1394710891571724,0.1394710891571724,
actionable_probability_mass,naive,132,2,133,0.5016993406604939,0.0,0.0,0.6660735314720618,-0.5016993406604939,0.5016993406604939,1,0.6660735314720618,0.12542483516512348,-0.12542483516512348,1.0
actionable_probability_mass,naive,134,1,134,0.0,0.5016993406604939,0.00026437587847860655,0.9756618168264781,0.5016993406604939,0.5016993406604939,0,0.9753974409479995,0.25084967033024697,0.0,2.0
actionable_probability_mass,naive,134,2,135,0.0,0.5016993406604939,0.0,1.1719835025103638,0.5016993406604939,0.5016993406604939,1,1.1719835025103638,0.37627450549537045,0.12542483516512348,3.0
actionable_probability_mass,naive,136,1,136,0.4951377072503446,0.0,0.0,0.47321813484267977,-0.4951377072503446,0.4951377072503446,0,0.47321813484267977,0.5000589323079566,0.0016404083525373286,2.0065824533948664
actionable_probability_mass,naive,136,2,137,0.0,0.0,0.0,0.6692315042554179,0.0,0.0,1,0.6692315042554179,0.37463409714283313,0.1270652435176608,3.0265042767459103
actionable_probability_mass,naive,138,1,138,0.0,0.0,0.0,0.4828791733937112,0.0,0.0,1,0.4828791733937112,0.24920926197770965,0.0016404083525373148,2.0132521383729554
actionable_probability_mass,naive,138,2,139,0.5396641573325185,0.0,0.0,0.6828942760008958,-0.5396641573325185,0.5396641573325185,1,0.6828942760008958,0.2587004661457158,-0.2587004661457158,1.0
actionable_probability_mass,naive,140,1,140,0.0,0.5396641573325185,0.03668128448308394,1.036114191264893,0.5396641573325185,0.5396641573325185,0,0.9994329067818091,0.26983207866625925,0.0,2.0
actionable_probability_mass,naive,140,2,141,0.490509703418659,0.5396641573325185,0.0,1.241750528360266,0.049154453913859475,0.049154453913859475,1,1.241750528360266,0.28212069214472413,0.012288613478464855,1.0954294333929562
actionable_probability_mass,naive,142,1,142,0.8149813368420911,0.490509703418659,0.0,0.9856474106690036,-0.32447163342343205,0.32447163342343205,1,0.9856474106690036,0.3632386005005821,-0.06882929487739316,0.7874429229029039
actionable_probability_mass,naive,142,2,143,0.0,0.490509703418659,0.0,1.1907401642544155,0.490509703418659,0.490509703418659,1,1.1907401642544155,0.35094998702211727,0.18871417031040122,1.0753041612664638
actionable_probability_mass,naive,144,1,144,0.4283692935606201,0.0,0.0,0.4942121064840075,-0.4283692935606201,0.4283692935606201,1,0.4942121064840075,0.32312627107914266,-0.053294192412883426,0.7454493646947519
actionable_probability_mass,naive,144,2,145,1.0707124094532765,0.0,0.0,0.6989214636786597,-1.0707124094532765,1.0707124094532765,0,0.6989214636786597,0.578515759963997,-0.3332609082546674,1.0
actionable_probability_mass,naive,146,1,146,1.466912628595356,1.0707124094532765,0.5508181575290032,1.5697870967497107,-0.3962002191420795,0.3962002191420795,1,1.0189689392207075,0.5964479063936587,-0.35119305468432926,0.804381721215287
actionable_probability_mass,naive,146,2,147,0.5660047874385372,1.0707124094532765,0.33547090738215457,1.7765106008650051,0.5047076220147393,0.5047076220147393,1,1.4410396934828507,0.5999973860426788,-0.34764357503530924,0.6794989079209457
actionable_probability_mass,naive,148,1,148,0.907782489000545,0.5660047874385372,0.03349167322333524,1.0637671480529416,-0.3417777015620078,0.3417777015620078,1,1.0302754748296064,0.5783494880430258,-0.32599567703565613,0.5767041058873402
actionable_probability_mass,naive,148,2,149,0.4295192706689538,0.5660047874385372,0.0,1.2699470686582752,0.13648551676958343,0.13648551676958343,1,1.2699470686582752,0.34479276487210253,-0.024196195479941146,0.40922295779192636
actionable_probability_mass,naive,150,1,150,0.0,0.4295192706689538,0.0,0.9259693046013284,0.4295192706689538,0.4295192706689538,1,0.9259693046013284,0.3531225277538211,0.18223367697281717,0.7421243378590177
actionable_probability_mass,naive,150,2,151,0.4357687131898422,0.4295192706689538,0.0,1.131605641696701,-0.0062494425208884374,0.0062494425208884374,1,1.131605641696701,0.22850798288035837,0.05449441083891024,0.5155079538645863
actionable_probability_mass,naive,152,1,152,0.939098412871056,0.4357687131898422,0.0,0.9309064204401869,-0.5033296996812138,0.5033296996812138,0,0.9309064204401869,0.2688959824101599,0.014106411309108752,0.5960940137821672
actionable_probability_mass,naive,152,2,153,0.4275891376595596,0.4357687131898422,0.0,1.1359991740255988,0.008179575530282646,0.008179575530282646,1,1.1359991740255988,0.23681949710033467,-0.017970074000716443,0.5255483905312954
actionable_probability_mass,naive,154,1,154,0.0,0.4275891376595596,0.0,0.9279761516380238,0.4275891376595596,0.4275891376595596,1,0.9279761516380238,0.2363369638479861,-0.01845260725306501,0.5244775556665369
actionable_probability_mass,naive,154,2,155,1.470561318566998,0.4275891376595596,0.0,1.1352432392632792,-1.0429721809074384,1.0429721809074384,0,1.1352432392632792,0.4955176484446236,-0.2776332918497025,0.6985889096182429
actionable_probability_mass,naive,156,1,156,0.4953701893695992,1.470561318566998,0.9493101572002047,1.9732388746399239,0.9751911291973987,0.9751911291973987,0,1.0239287174397191,0.6134830058236698,0.09199691536995064,1.0252395473628664
actionable_probability_mass,naive,156,2,157,0.6354096769345648,1.470561318566998,0.7334008567593523,2.181454735865892,0.835151641632433,0.835151641632433,0,1.4480538791065394,0.8202260223492074,0.29873993189548825,1.2612355920391598
actionable_probability_mass,naive,158,1,158,0.0,0.6354096769345648,0.10289656271936287,1.1377611612033467,0.6354096769345648,0.6354096769345648,0,1.034864598483984,0.8721811571679587,0.35069506671423956,1.3411253583195866
actionable_probability_mass,naive,158,2,159,0.0,0.6354096769345648,0.0,1.3458419590657307,0.6354096769345648,0.6354096769345648,1,1.3458419590657307,0.7702905311747404,0.7702905311747404,2.7248116247147367
actionable_probability_mass,naive,160,1,160,0.5800632125254277,0.0,0.0,0.5020254124646379,-0.5800632125254277,0.5800632125254277,0,0.5020254124646379,0.6715085520067476,0.3814769457440338,2.2098676419021865
actionable_probability_mass,naive,160,2,161,1.3911324457793728,0.0,0.0,0.7099711469634381,-1.3911324457793728,1.3911324457793728,0,0.7099711469634381,0.8105037530434825,-0.17509407610891772,1.6446946798584248
actionable_probability_mass,naive,162,1,162,1.017828887491562,1.3911324457793728,0.8514682884468543,1.8991327353853595,0.3733035582878108,0.3733035582878108,1,1.0476644469385052,0.744977223381794,-0.24062060577060623,0.9969502919331973
actionable_probability_mass,naive,162,2,163,0.0,1.3911324457793728,0.6279320753530773,2.109553345029619,1.3911324457793728,1.3911324457793728,0,1.4816212696765418,0.9339079155929959,-0.05168991355940422,1.249782865659507
actionable_probability_mass,naive,164,1,164,0.0,0.0,0.0,0.5070661716210322,0.0,0.0,1,0.5070661716210322,0.788892112461639,0.09332588957195267,1.3099290579155387
actionable_probability_mass,naive,164,2,165,0.0,0.0,0.0,0.7170998569270671,0.0,0.0,1,0.7170998569270671,0.4411090010167959,0.44110900101679584,1.7335291086261408
actionable_probability_mass,naive,166,1,166,0.0,0.0,0.0,0.5061320536360775,0.0,0.0,1,0.5061320536360775,0.3477831114448432,0.34778311144484314,
actionable_probability_mass,naive,166,2,167,0.0,0.0,0.0,0.7157788146038876,0.0,0.0,1,0.7157788146038876,0.0,0.0,
actionable_probability_mass,naive,168,1,168,0.0,0.0,0.0,0.505197935651123,0.0,0.0,1,0.505197935651123,0.0,0.0,
actionable_probability_mass,naive,168,2,169,0.0,0.0,0.0,0.7144577722807084,0.0,0.0,1,0.7144577722807084,0.0,0.0,
actionable_probability_mass,naive,170,1,170,0.0,0.0,0.0,0.5042638176661685,0.0,0.0,1,0.5042638176661685,0.0,0.0,
actionable_probability_mass,naive,170,2,171,0.0,0.0,0.0,0.713136729957529,0.0,0.0,1,0.713136729957529,0.0,0.0,
actionable_probability_mass,naive,172,1,172,0.0,0.0,0.0,0.5033296996812138,0.0,0.0,1,0.5033296996812138,0.0,0.0,
actionable_probability_mass,naive,172,2,173,0.0,0.0,0.0,0.7118156876343494,0.0,0.0,1,0.7118156876343494,0.0,0.0,
actionable_probability_mass,naive,174,1,174,0.5096123265386545,0.0,0.0,0.5030036278770699,-0.5096123265386545,0.5096123265386545,0,0.5030036278770699,0.12740308163466363,-0.12740308163466368,1.0000000000000004
actionable_probability_mass,naive,174,2,175,0.4366014418972328,0.0,0.0,0.7113545524666217,-0.4366014418972328,0.4366014418972328,1,0.7113545524666217,0.23655344210897183,-0.2365534421089719,1.0000000000000002
actionable_probability_mass,naive,176,1,176,1.044097448719256,0.4366014418972328,0.0,0.9427334955333103,-0.6074960068220232,0.6074960068220232,0,0.9427334955333103,0.38842744381447764,-0.3884274438144777,0.7806365968628313
actionable_probability_mass,naive,176,2,177,0.991478440361898,0.4366014418972328,0.0,1.1523802565011203,-0.5548769984646652,0.5548769984646652,1,1.1523802565011203,0.5271466934306439,-0.527146693430644,0.707154768079252
actionable_probability_mass,naive,178,1,178,0.516949552947876,0.991478440361898,0.45896532614669605,1.499525414767569,0.474528887414022,0.474528887414022,1,1.040560088620873,0.5183758336494858,-0.28111138994247487,0.6936819396152116
actionable_probability_mass,naive,178,2,179,0.0,0.991478440361898,0.23839117209722638,1.7099653618890145,0.991478440361898,0.991478440361898,0,1.471574189791788,0.6570950832656521,0.07590858062230785,1.0297175847043785
actionable_probability_mass,naive,180,1,180,0.8981660363312793,0.0,0.0,0.5080236320058288,-0.8981660363312793,0.8981660363312793,0,0.5080236320058288,0.7297625906429661,0.003241073244993814,1.2129384211126149
actionable_probability_mass,naive,180,2,181,0.9494105328178822,0.0,0.0,0.7184539103886814,-0.9494105328178822,0.9494105328178822,0,0.7184539103886814,0.8283959742312703,-0.09539231034331044,1.4013733517083535
actionable_probability_mass,naive,182,1,182,0.5524034726320426,0.9494105328178822,0.4216647806808914,1.457527534423079,0.39700706018583964,0.39700706018583964,1,1.0358627537421876,0.8090155174242248,-0.11477276715035603,1.3483704086535557
actionable_probability_mass,naive,182,2,183,0.5204824975521292,0.9494105328178822,0.20306533266095994,1.6679964877603033,0.42892803526575307,0.42892803526575307,1,1.4649311550993434,0.6683779161501886,-0.25541036842439224,0.9154411770715773
actionable_probability_mass,naive,184,1,184,0.4913962000387968,0.5204824975521292,0.0,1.028576156757484,0.02908629751333236,0.02908629751333236,1,1.028576156757484,0.45110798144570186,-0.023597284963239346,0.7178410963281072
actionable_probability_mass,naive,184,2,185,0.0,0.5204824975521292,0.0,1.2390354413561153,0.5204824975521292,0.5204824975521292,1,1.2390354413561153,0.34387597262926356,0.3438759726292635,0.8793195477776198
actionable_probability_mass,naive,186,1,186,5.478097900087287,0.0,0.0,0.5080703168055127,-5.478097900087287,5.478097900087287,0,0.5080703168055127,1.6141486826046254,-1.1249002674390183,0.9948563963587089
actionable_probability_mass,naive,186,2,187,1.030309381271616,0.0,0.0,0.7185199326655511,-1.030309381271616,1.030309381271616,0,0.7185199326655511,1.7644940191060912,-1.4897096215733605,1.0083106040307075
actionable_probability_mass,naive,188,1,188,0.4765221464784964,1.030309381271616,0.497796267056414,1.5390245128501958,0.5537872347931196,0.5537872347931196,0,1.0412282457937818,1.895669253426038,-1.3585343872534137,1.0855767537871632
actionable_probability_mass,naive,188,2,189,0.8704999053222775,1.030309381271616,0.2772221130069443,1.749741219734457,0.15980947594933848,0.15980947594933848,1,1.4725191067275127,1.8055009980253405,-1.4487026426541112,0.919364643968666
actionable_probability_mass,naive,190,1,190,0.968684185434698,0.8704999053222775,0.3299475100389182,1.3789159719141657,-0.09818428011242053,0.09818428011242053,1,1.0489684618752475,0.4605225930316237,-0.1037242376603946,0.550532508556667
actionable_probability_mass,naive,190,2,191,0.0,0.8704999053222775,0.10604337673928843,1.5895088020249086,0.8704999053222775,0.8704999053222775,0,1.4834654252856203,0.420570224044289,0.3714780839880788,0.7264655892560408
actionable_probability_mass,naive,192,1,192,0.0,0.0,0.0,0.5081170016051968,0.0,0.0,1,0.5081170016051968,0.28212341534600915,0.23303127528979886,0.6135838533268133
actionable_probability_mass,naive,192,2,193,0.0,0.0,0.0,0.7185859549424211,0.0,0.0,1,0.7185859549424211,0.2421710463586745,0.19307890630246424,1.0
actionable_probability_mass,naive,194,1,194,0.4443714694673871,0.0,0.0,0.5080936592053548,-0.4443714694673871,0.4443714694673871,1,0.5080936592053548,0.32871784369741613,0.1065321089637226,2.9589464336349893
actionable_probability_mass,naive,194,2,195,4.664553450828253,0.0,0.0,0.7185529438039862,-4.664553450828253,4.664553450828253,0,0.7185529438039862,1.27723123007391,-1.27723123007391,1.0
actionable_probability_mass,naive,196,1,196,0.0,4.664553450828253,4.122224579643212,5.173567647393524,4.664553450828253,4.664553450828253,0,1.0513430677503122,2.4433695927809733,-0.11109286736684676,1.913020551994788
actionable_probability_mass,naive,196,2,197,0.4230449608798826,4.664553450828253,3.8975846059318764,5.384408231051304,4.24150848994837,4.24150848994837,0,1.4868236251194276,3.5037467152680657,0.9492842551202458,2.533453211443395
actionable_probability_mass,naive,198,1,198,0.0,0.4230449608798826,0.0,0.9317600924584624,0.4230449608798826,0.4230449608798826,1,0.9317600924584624,3.4984150881211895,1.1661383627070632,2.750543423451235
actionable_probability_mass,naive,198,2,199,0.3945118938878325,0.4230449608798826,0.0,1.1424767993427238,0.028533066992050105,0.028533066992050105,1,1.1424767993427238,2.3394099921621385,2.339409992162139,11.445858369455241
actionable_probability_mass,naive,200,1,200,0.5239118201949037,0.3945118938878325,0.0,0.9029279604797208,-0.1293999263070712,0.1293999263070712,1,0.9029279604797208,1.2056216110318436,1.140921647878308,3.5949303432387323
actionable_probability_mass,naive,200,2,201,1.0849526675235128,0.3945118938878325,0.0,1.1135207905904636,-0.6904407736356803,0.6904407736356803,1,1.1135207905904636,0.31785468195367106,-0.09206566801770472,0.6346379739164627
actionable_probability_mass,naive,202,1,202,0.0,1.0849526675235128,0.5408473204367903,1.5945649940621673,1.0849526675235128,1.0849526675235128,0,1.053717673625377,0.48333160861457863,0.07341125864320286,0.9650340556117715
actionable_probability_mass,naive,202,2,203,0.0,1.0849526675235128,0.31547150631374954,1.8056533312669845,1.0849526675235128,1.0849526675235128,0,1.4901818249532348,0.7474365087474443,0.33751615877606855,1.858295746977195
actionable_probability_mass,naive,204,1,204,0.0,0.0,0.0,0.509313261551963,0.0,0.0,1,0.509313261551963,0.7150865271706766,0.3698661403528364,2.6363787050836645
actionable_probability_mass,naive,204,2,205,0.4977694258197623,0.0,0.0,0.7202777219832616,-0.4977694258197623,0.4977694258197623,1,0.7202777219832616,0.666918690216697,0.41803397730681585,5.359257966624749
actionable_probability_mass,naive,206,1,206,7.045440697420234,0.4977694258197623,0.0,1.0067836223850337,-6.547671271600471,6.547671271600471,0,1.0067836223850337,2.0325983412359365,-1.49012200747418,1.0778426203314537
actionable_probability_mass,naive,206,2,207,22.273457775449653,0.4977694258197623,0.0,1.2176242060428137,-21.775688349629892,21.775688349629892,0,1.2176242060428137,7.205282261762531,-7.205282261762531,0.9666113311178115
actionable_probability_mass,naive,208,1,208,5.128998030113391,22.273457775449653,21.725479673280372,22.787360215459817,17.144459745336263,17.144459745336263,0,1.0618805421794448,11.491397198096596,-2.9191673254284654,1.3153444803723275
actionable_probability_mass,naive,208,2,209,26.13530330444996,22.273457775449653,21.498499711478384,23.000225575848653,-3.8618455290003055,3.8618455290003055,0,1.5017258643702682,12.332416223891734,-3.7601863512236013,0.8142466071842321
total_comments,bayesian,204,1,204,0.0,1.317,0.0,4.0,1.317,1.317,1,4.0,1.317,1.317,
total_comments,bayesian,204,2,205,1.0,1.34525,0.0,4.0,0.34525000000000006,0.34525000000000006,1,4.0,0.831125,0.831125,1.66225
total_comments,bayesian,206,1,206,15.0,1.34675,0.0,4.0,-13.65325,13.65325,0,4.0,5.105166666666666,-3.997,0.95721875
total_comments,bayesian,206,2,207,46.0,1.347,0.0,4.0,-44.653,44.653,0,4.0,14.992125,-14.161,0.9672338709677419
total_comments,bayesian,208,1,208,11.0,2.426,0.0,7.0,-8.574,8.574,0,7.0,16.806375,-16.63375,0.9208972602739726
total_comments,bayesian,208,2,209,54.0,2.5085,0.0,7.0,-51.4915,51.4915,0,7.0,29.5929375,-29.592937499999998,0.9394583333333334
total_comments,exponential_smoothing,12,1,12,0.0,1.999999970197678,0.0,3.8999999433755885,1.999999970197678,1.999999970197678,1,3.8999999433755885,1.999999970197678,1.999999970197678,
total_comments,exponential_smoothing,12,2,13,1.0,1.999999970197678,0.0,4.687005700774396,0.9999999701976781,0.9999999701976781,1,4.687005700774396,1.499999970197678,1.499999970197678,2.999999940395356
total_comments,exponential_smoothing,14,1,14,0.0,0.9999999850988393,0.0,2.699999964237215,0.9999999850988393,0.9999999850988393,1,2.699999964237215,1.3333333084980652,1.3333333084980652,3.9999999254941954
total_comments,exponential_smoothing,14,2,15,0.0,0.9999999850988393,0.0,3.404163011630309,0.9999999850988393,0.9999999850988393,1,3.404163011630309,1.2499999776482587,1.2499999776482587,4.999999910593035
total_comments,exponential_smoothing,16,1,16,0.0,2.2204460161630896e-16,0.0,1.4999999850988393,2.2204460161630896e-16,2.2204460161630896e-16,1,1.4999999850988393,0.7499999850988391,0.7499999850988391,2.9999999403953566
total_comments,exponential_smoothing,16,2,17,0.0,2.2204460161630896e-16,0.0,2.121320322486219,2.2204460161630896e-16,2.2204460161630896e-16,1,2.121320322486219,0.49999999254941974,0.49999999254941974,
total_comments,exponential_smoothing,18,1,18,2.0,4.930380584162929e-32,0.0,1.299999991059304,-2.0,2.0,0,1.299999991059304,0.7499999962747099,-0.2500000037252901,1.4999999925494198
total_comments,exponential_smoothing,18,2,19,0.0,4.930380584162929e-32,0.0,1.8384776184409704,4.930380584162929e-32,4.930380584162929e-32,1,1.8384776184409704,0.5000000000000001,-0.4999999999999999,1.0000000000000002
total_comments,exponential_smoothing,20,1,20,0.0,2.9802321943606103e-08,0.0,2.000000001490116,2.9802321943606103e-08,2.9802321943606103e-08,1,2.000000001490116,0.5000000074505806,-0.49999999254941946,1.0000000149011612
total_comments,exponential_smoothing,20,2,21,0.0,2.9802321943606103e-08,0.0,2.8284271145090067,2.9802321943606103e-08,2.9802321943606103e-08,1,2.8284271145090067,0.500000014901161,-0.49999998509883903,1.000000029802322
total_comments,exponential_smoothing,22,1,22,0.0,6.617444801816608e-24,0.0,1.8999999731779125,6.617444801816608e-24,6.617444801816608e-24,1,1.8999999731779125,1.4901160971803053e-08,1.4901160971803053e-08,
total_comments,exponential_smoothing,22,2,23,0.0,6.617444801816608e-24,0.0,2.687005730576721,6.617444801816608e-24,6.617444801816608e-24,1,2.687005730576721,1.4901160971803055e-08,1.4901160971803055e-08,
total_comments,exponential_smoothing,24,1,24,0.0,1.4693679166325709e-39,0.0,1.699999979138374,1.4693679166325709e-39,1.4693679166325709e-39,1,1.699999979138374,7.450580485901529e-09,7.450580485901529e-09,
total_comments,exponential_smoothing,24,2,25,0.0,1.4693679166325709e-39,0.0,2.4041630265314673,1.4693679166325709e-39,1.4693679166325709e-39,1,2.4041630265314673,3.308722400908305e-24,3.308722400908305e-24,
total_comments,exponential_smoothing,26,1,26,0.0,3.2626521853819554e-55,0.0,1.499999985098839,3.2626521853819554e-55,3.2626521853819554e-55,1,1.499999985098839,1.6543612004541528e-24,1.6543612004541528e-24,
total_comments,exponential_smoothing,26,2,27,0.0,3.2626521853819554e-55,0.0,2.121320322486219,3.2626521853819554e-55,3.2626521853819554e-55,1,2.121320322486219,7.346839583162856e-40,7.346839583162856e-40,
total_comments,exponential_smoothing,28,1,28,0.0,7.244543155109263e-71,0.0,1.299999991059304,7.244543155109263e-71,7.244543155109263e-71,1,1.299999991059304,3.673419791581429e-40,3.673419791581429e-40,
total_comments,exponential_smoothing,28,2,29,0.0,7.244543155109263e-71,0.0,1.8384776184409704,7.244543155109263e-71,7.244543155109263e-71,1,1.8384776184409704,1.631326092690978e-55,1.631326092690978e-55,
total_comments,exponential_smoothing,30,1,30,0.0,1.6086117227385761e-86,0.0,1.0999999970197691,1.6086117227385761e-86,1.6086117227385761e-86,1,1.0999999970197691,8.156630463454892e-56,8.156630463454892e-56,
total_comments,exponential_smoothing,30,2,31,0.0,1.6086117227385761e-86,0.0,1.5556349143957218,1.6086117227385761e-86,1.6086117227385761e-86,1,1.5556349143957218,3.6222715775546323e-71,3.6222715775546323e-71,
total_comments,exponential_smoothing,32,1,32,0.0,3.5718355445326113e-102,0.0,0.9999999970197678,3.5718355445326113e-102,3.5718355445326113e-102,1,0.9999999970197678,1.8111357887773165e-71,1.8111357887773165e-71,
total_comments,exponential_smoothing,32,2,33,0.0,3.5718355445326113e-102,0.0,1.4142135581584103,3.5718355445326113e-102,3.5718355445326113e-102,1,1.4142135581584103,8.043058613692882e-87,8.043058613692882e-87,
total_comments,exponential_smoothing,34,1,34,1.0,7.9310681234292775e-118,0.0,0.9999999910593034,-1.0,1.0,0,0.9999999910593034,0.25,-0.25,1.0
total_comments,exponential_smoothing,34,2,35,0.0,7.9310681234292775e-118,0.0,1.4142135497290407,7.9310681234292775e-118,7.9310681234292775e-118,1,1.4142135497290407,0.25,-0.25,1.0
