target,period_start,actual
total_comments,2024-08-26 00:00:00+00:00,0.0
total_comments,2024-09-02 00:00:00+00:00,2.0
total_comments,2024-09-09 00:00:00+00:00,0.0
total_comments,2024-09-16 00:00:00+00:00,1.0
total_comments,2024-09-23 00:00:00+00:00,0.0
total_comments,2024-09-30 00:00:00+00:00,0.0
total_comments,2024-10-07 00:00:00+00:00,0.0
total_comments,2024-10-14 00:00:00+00:00,0.0
total_comments,2024-10-21 00:00:00+00:00,0.0
total_comments,2024-10-28 00:00:00+00:00,1.0
total_comments,2024-11-04 00:00:00+00:00,0.0
total_comments,2024-11-11 00:00:00+00:00,0.0
total_comments,2024-11-18 00:00:00+00:00,1.0
total_comments,2024-11-25 00:00:00+00:00,0.0
total_comments,2024-12-02 00:00:00+00:00,0.0
total_comments,2024-12-09 00:00:00+00:00,1.0
total_comments,2024-12-16 00:00:00+00:00,0.0
total_comments,2024-12-23 00:00:00+00:00,1.0
total_comments,2024-12-30 00:00:00+00:00,2.0
total_comments,2025-01-06 00:00:00+00:00,0.0
total_comments,2025-01-13 00:00:00+00:00,1.0
total_comments,2025-01-20 00:00:00+00:00,2.0
total_comments,2025-01-27 00:00:00+00:00,3.0
total_comments,2025-02-03 00:00:00+00:00,1.0
total_comments,2025-02-10 00:00:00+00:00,2.0
total_comments,2025-02-17 00:00:00+00:00,1.0
total_comments,2025-02-24 00:00:00+00:00,0.0
total_comments,2025-03-03 00:00:00+00:00,1.0
total_comments,2025-03-10 00:00:00+00:00,2.0
total_comments,2025-03-17 00:00:00+00:00,1.0
total_comments,2025-03-24 00:00:00+00:00,0.0
total_comments,2025-03-31 00:00:00+00:00,3.0
total_comments,2025-04-07 00:00:00+00:00,1.0
total_comments,2025-04-14 00:00:00+00:00,1.0
total_comments,2025-04-21 00:00:00+00:00,0.0
total_comments,2025-04-28 00:00:00+00:00,0.0
total_comments,2025-05-05 00:00:00+00:00,1.0
total_comments,2025-05-12 00:00:00+00:00,3.0
total_comments,2025-05-19 00:00:00+00:00,2.0
total_comments,2025-05-26 00:00:00+00:00,0.0
total_comments,2025-06-02 00:00:00+00:00,0.0
total_comments,2025-06-09 00:00:00+00:00,0.0
total_comments,2025-06-16 00:00:00+00:00,0.0
total_comments,2025-06-23 00:00:00+00:00,0.0
total_comments,2025-06-30 00:00:00+00:00,0.0
total_comments,2025-07-07 00:00:00+00:00,0.0
total_comments,2025-07-14 00:00:00+00:00,0.0
total_comments,2025-07-21 00:00:00+00:00,0.0
total_comments,2025-07-28 00:00:00+00:00,0.0
total_comments,2025-08-04 00:00:00+00:00,0.0
total_comments,2025-08-11 00:00:00+00:00,1.0
total_comments,2025-08-18 00:00:00+00:00,1.0
total_comments,2025-08-25 00:00:00+00:00,2.0
total_comments,2025-09-01 00:00:00+00:00,2.0
total_comments,2025-09-08 00:00:00+00:00,1.0
total_comments,2025-09-15 00:00:00+00:00,0.0
total_comments,2025-09-22 00:00:00+00:00,2.0
total_comments,2025-09-29 00:00:00+00:00,2.0
total_comments,2025-10-06 00:00:00+00:00,1.0
total_comments,2025-10-13 00:00:00+00:00,1.0
total_comments,2025-10-20 00:00:00+00:00,1.0
total_comments,2025-10-27 00:00:00+00:00,0.0
total_comments,2025-11-03 00:00:00+00:00,12.0
total_comments,2025-11-10 00:00:00+00:00,2.0
total_comments,2025-11-17 00:00:00+00:00,1.0
total_comments,2025-11-24 00:00:00+00:00,2.0
total_comments,2025-12-01 00:00:00+00:00,2.0
total_comments,2025-12-08 00:00:00+00:00,0.0
total_comments,2025-12-15 00:00:00+00:00,0.0
total_comments,2025-12-22 00:00:00+00:00,0.0
total_comments,2025-12-29 00:00:00+00:00,1.0
total_comments,2026-01-05 00:00:00+00:00,11.0
total_comments,2026-01-12 00:00:00+00:00,0.0
total_comments,2026-01-19 00:00:00+00:00,1.0
total_comments,2026-01-26 00:00:00+00:00,0.0
total_comments,2026-02-02 00:00:00+00:00,1.0
total_comments,2026-02-09 00:00:00+00:00,1.0
total_comments,2026-02-16 00:00:00+00:00,2.0
total_comments,2026-02-23 00:00:00+00:00,0.0
total_comments,2026-03-02 00:00:00+00:00,0.0
total_comments,2026-03-09 00:00:00+00:00,0.0
total_comments,2026-03-16 00:00:00+00:00,1.0
total_comments,2026-03-23 00:00:00+00:00,15.0
total_comments,2026-03-30 00:00:00+00:00,46.0
total_comments,2026-04-06 00:00:00+00:00,11.0
total_comments,2026-04-13 00:00:00+00:00,54.0
total_comments,2026-04-20 00:00:00+00:00,28.0
